Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B18-40162,09-29-18,21:29,September,Saturday,NOISE,307 E 16TH ST; 1/2,LB213,BPD,NO REPORT
B18-40163,09-29-18,22:00,September,Saturday,NOISE,1009 W 6TH ST,LB520,BPD,NO REPORT
B18-40167,09-29-18,22:21,September,Saturday,NOISE,212 S OVERHILL DR,LB222,BPD,NO REPORT
B18-40174,09-29-18,22:23,September,Saturday,NOISE,2446 S HENDERSON ST; APT 421,LB327,BPD,NO REPORT
B18-40177,09-29-18,22:58,September,Saturday,NOISE,E 19TH ST & N LINCOLN ST,LB212,BPD,NO REPORT
B18-40185,09-29-18,23:35,September,Saturday,NOISE,1327 N WASHINGTON ST,LB212,BPD,NO REPORT
B18-40193,09-29-18,23:48,September,Saturday,NOISE,1709 W 8TH ST; LOT 36,LB521,BPD,NO REPORT
B18-40191,09-29-18,23:56,September,Saturday,NOISE,413 S WALNUT ST,LB104,BPD,NO REPORT
B18-40196,09-29-18,23:57,September,Saturday,NOISE,1302 E HUNTER AVE,LB303,BPD,NO REPORT
B18-40189,09-29-18,23:57,September,Saturday,NOISE,525 S PATTERSON DR; BUILDING 7,LB406,BPD,NO REPORT
B18-40198,09-30-18,00:16,September,Sunday,NOISE,2542 N CASCADE DR,LB510,BPD,NO REPORT
B18-40197,09-30-18,00:32,September,Sunday,VANDALISM IP,301 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-40202,09-30-18,00:36,September,Sunday,NOISE,367 E VARSITY LN,LB212,BPD,NO REPORT
B18-40200,09-30-18,00:42,September,Sunday,NOISE,3657 S SARE RD; RUBICON CONSTRUCTION,LB333,BPD,NO REPORT
B18-40205,09-30-18,00:45,September,Sunday,NOISE,551 S JUNYA ST; APT 20203,LB406,BPD,NO REPORT
B18-40203,09-30-18,00:49,September,Sunday,NOISE,1317 N WASHINGTON ST,LB212,BPD,NO REPORT
B18-40209,09-30-18,01:05,September,Sunday,NOISE,946 S MAXWELL TER; APT D,LB312,BPD,NO REPORT
B18-40208,09-30-18,01:29,September,Sunday,NOISE,505 S MULLER PKWY,LB404,BPD,NO REPORT
B18-40213,09-30-18,01:49,September,Sunday,NOISE,225 S HILLSDALE DR,LB222,BPD,NO REPORT
B18-40214,09-30-18,02:10,September,Sunday,NOISE,229 S HILLSDALE DR,LB222,BPD,NO REPORT
B18-40216,09-30-18,02:29,September,Sunday,NOISE,505 S MULLER PKWY,LB404,BPD,NO REPORT
B18-40225,09-30-18,03:28,September,Sunday,NOISE,S WALNUT ST & W SOUTHERN DR,LB315,BPD,NO REPORT
B18-40261,09-30-18,14:11,September,Sunday,DISTURBANCE IP,421 E KIRKWOOD AVE,LB102,BPD,NO REPORT
B18-40284,09-30-18,18:47,September,Sunday,VANDALISM NP,318 N WALNUT ST; 7TH AND WALNUT STREET PARKING GARAGE,LB102,BPD,REPORT
B18-40303,09-30-18,21:08,September,Sunday,DRUNK,110 E WINSLOW RD; EL RANCHERO SOUTH,LB328,BPD,NO REPORT
B18-40308,09-30-18,22:42,September,Sunday,DISTURBANCE IP,1201 W ALLEN ST,LB413,BPD,NO REPORT
B18-40315,09-30-18,23:00,September,Sunday,NOISE,2615 E 2ND ST; APT 7,LB304,BPD,NO REPORT
B18-40316,09-30-18,23:02,September,Sunday,NOISE,120 S KINGSTON DR; APT E54,LB221,BPD,NO REPORT
B18-40317,09-30-18,23:24,September,Sunday,NOISE,525 S SWAIN AVE,LB303,BPD,NO REPORT
B18-40318,09-30-18,23:35,September,Sunday,DISTURBANCE IP,1201 W ALLEN ST;APT 24,LB413,BPD,NO REPORT
B18-40320,09-30-18,23:44,September,Sunday,NOISE,1000 E ATWATER AVE ;1002 E ATWATER,LB302,BPD,NO REPORT
