Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Clearance Code desc
B16-39724,10/4/2016,11:47:16,October,Tuesday,NOISE,1015 N ROGERS ST; ARCADIA HEIGHTS APARTMENTS,LB518,BPD,NO REPORT NEEDED
B16-39678,10/4/2016,2:53:00,October,Tuesday,NOISE,2430 S WINSLOW CT,LB326,BPD,NO REPORT NEEDED
B16-39669,10/4/2016,0:22:46,October,Tuesday,NOISE,1319 S FENBROOK LN,LB309,BPD,NO REPORT NEEDED
B16-39668,10/4/2016,0:14:02,October,Tuesday,NOISE,703 W GOURLEY PIKE; APT 81,LB513,BPD,NO REPORT NEEDED
B16-39661,10/3/2016,22:49:50,October,Monday,NOISE,422 S WASHINGTON ST,LB104,BPD,NO REPORT NEEDED
B16-39637,10/3/2016,18:59:02,October,Monday,NOISE,2500 S ROCKPORT RD; APT 2408,LB424,BPD,NO REPORT NEEDED
B16-39526,10/3/2016,1:52:01,October,Monday,NOISE,703 W GOURLEY PIKE; APT 174,LB513,BPD,NO REPORT NEEDED
B16-39523,10/3/2016,0:34:02,October,Monday,NOISE,1421 W ALLEN ST,LB413,BPD,NO REPORT NEEDED
B16-39517,10/2/2016,23:50:20,October,Sunday,NOISE,620 W KIRKWOOD AVE; JUANNITAS,LB520,BPD,NO REPORT NEEDED
B16-39507,10/2/2016,22:19:35,October,Sunday,NOISE,316 N WASHINGTON ST; WASHINGTON STREET APARTMENTS,LB102,BPD,NO REPORT NEEDED
B16-39417,10/2/2016,4:22:09,October,Sunday,NOISE,913 N COLLEGE AVE; APT 205,LB519,BPD,NO REPORT NEEDED
B16-39416,10/2/2016,4:19:49,October,Sunday,NOISE,2413 E 7TH ST,LB222,BPD,NO REPORT NEEDED
B16-39412,10/2/2016,2:38:51,October,Sunday,NOISE,1281 N MAPLE ST,LB518,BPD,NO REPORT NEEDED
B16-39404,10/2/2016,1:47:21,October,Sunday,NOISE,716 S PARK AVE,LB302,BPD,NO REPORT NEEDED
B16-39392,10/2/2016,1:35:01,October,Sunday,NOISE,225 E 20TH ST; ACROSS STREET,LB212,BPD,NO REPORT NEEDED
B16-39389,10/2/2016,1:11:40,October,Sunday,NOISE,321 W KENWOOD DR,LB519,BPD,NO REPORT NEEDED
B16-39398,10/2/2016,0:48:05,October,Sunday,NOISE,1707 N WASHINGTON ST,LB212,BPD,NO REPORT NEEDED
B16-39385,10/2/2016,0:43:04,October,Sunday,NOISE,1209 N GRANT ST,LB213,BPD,NO REPORT NEEDED
B16-39387,10/2/2016,0:11:52,October,Sunday,NOISE,1310 N LINCOLN ST; ACROSS THE STREET,LB212,BPD,NO REPORT NEEDED
B16-39397,10/2/2016,0:02:38,October,Sunday,NOISE,430 S DUNN ST; HOUSE NORTH OF THIS,LB104,BPD,NO REPORT NEEDED
B16-39376,10/1/2016,23:10:01,October,Saturday,NOISE,2631 E 2ND ST; APT 10,LB304,BPD,NO REPORT NEEDED
B16-39372,10/1/2016,23:03:07,October,Saturday,NOISE,104 E KIRKWOOD AVE; APT 301,LB104,BPD,NO REPORT NEEDED
B16-39357,10/1/2016,20:46:08,October,Saturday,NOISE,N FESS AVE & E 10TH ST,LB214,BPD,NO REPORT NEEDED
B16-39331,10/1/2016,18:35:54,October,Saturday,NOISE,519 E 10TH ST; YOGIS GRILL AND BAR,LB214,BPD,NO REPORT NEEDED
B16-39326,10/1/2016,17:40:47,October,Saturday,NOISE,519 E 10TH ST; YOGIS GRILL AND BAR,LB214,BPD,NO REPORT NEEDED
B16-39321,10/1/2016,16:59:16,October,Saturday,NOISE,1319 W 8TH ST,LB521,BPD,NO REPORT NEEDED
B16-39317,10/1/2016,16:07:00,October,Saturday,NOISE,2000 E ATWATER AVE,LB303,BPD,NO REPORT NEEDED
B16-39309,10/1/2016,15:30:43,October,Saturday,NOISE,N OVERHILL DR & E 7TH ST,LB222,BPD,NO REPORT NEEDED
B16-39307,10/1/2016,15:02:17,October,Saturday,NOISE,221 E 6TH ST; FIRST PRESBYTERIAN CHURCH,LB102,BPD,NO REPORT NEEDED
B16-39303,10/1/2016,15:01:49,October,Saturday,NOISE,303 E 6TH ST; HUDGINS HOUSE,LB102,BPD,NO REPORT NEEDED
B16-39291,10/1/2016,13:13:29,October,Saturday,NOISE,123 E 15TH ST,LB213,BPD,NO REPORT NEEDED
B16-39285,10/1/2016,13:00:04,October,Saturday,NOISE,215 E 8TH ST,LB102,BPD,NO REPORT NEEDED
B16-39242,10/1/2016,2:04:47,October,Saturday,NOISE,523 N LINCOLN ST,LB102,BPD,NO REPORT NEEDED
B16-39241,10/1/2016,1:49:02,October,Saturday,NOISE,1702 N LINCOLN ST,LB212,BPD,NO REPORT NEEDED
B16-39232,10/1/2016,1:10:02,October,Saturday,NOISE,N GRANT ST & E 12TH ST,LB213,BPD,NO REPORT NEEDED
B16-39235,10/1/2016,1:04:51,October,Saturday,NOISE,415 E 11TH ST; EL RAY APARTMENTS,LB213,BPD,NO REPORT NEEDED
B16-39231,10/1/2016,0:27:31,October,Saturday,NOISE,E 19TH ST & N LINCOLN ST,LB212,BPD,NO REPORT NEEDED
B16-39228,10/1/2016,0:24:02,October,Saturday,NOISE,702 N COLLEGE AVE; THE LOFTS apt 15,LB519,BPD,NO REPORT NEEDED
B16-51396,12/31/2016,19:25:07,December,Saturday,PANHANDLING,112 E KIRKWOOD AVE  STE 1; BUSKIRK CHUMLEY THEATRE,LB104,BPD,NO REPORT NEEDED
B16-51151,12/29/2016,12:56:40,December,Thursday,PANHANDLING,3175 W 3RD ST; KMART WEST,LB403,BPD,NO REPORT NEEDED
B16-50951,12/27/2016,13:32:16,December,Tuesday,PANHANDLING,3021 E 3RD ST; SPEEDWAY EAST,LB221,BPD,NO REPORT NEEDED
B16-50871,12/26/2016,16:08:30,December,Monday,PANHANDLING,423 E KIRKWOOD AVE; NICKS ENGLISH HUT,LB102,BPD,NO REPORT NEEDED
B16-50653,12/23/2016,18:26:27,December,Friday,PANHANDLING,108 E KIRKWOOD AVE; FARM RESTAURANT,LB104,BPD,NO REPORT NEEDED
B16-50608,12/23/2016,11:51:12,December,Friday,PANHANDLING,109 N COLLEGE AVE; JL WATERS AND CO,LB101,BPD,NO REPORT NEEDED
B16-50606,12/23/2016,11:28:47,December,Friday,PANHANDLING,1919 N COLLEGE AVE; STEAK N SHAKE NORTH,LB512,BPD,NO REPORT NEEDED
B16-50542,12/22/2016,17:07:06,December,Thursday,PANHANDLING,3233 W 3RD ST; BOB EVANS,LB403,BPD,NO REPORT NEEDED
B16-50133,12/18/2016,21:04:37,December,Sunday,PANHANDLING,3021 E 3RD ST; SPEEDWAY EAST,LB221,BPD,REPORT NEEDED
B16-50107,12/18/2016,16:28:37,December,Sunday,PANHANDLING,1199 S COLLEGE MALL RD; FIVE GUYS,LB310,BPD,NO REPORT NEEDED
B16-50083,12/18/2016,11:12:25,December,Sunday,PANHANDLING,2110 N WALNUT ST; CIRCLE S NORTH WALNUT,LB212,BPD,NO REPORT NEEDED
B16-50000,12/17/2016,12:44:28,December,Saturday,PANHANDLING,2560 E 3RD ST; NOODLES AND COMPANY EAST; NOODLE & CO,LB304,BPD,NO REPORT NEEDED
B16-49845,12/16/2016,9:25:07,December,Friday,PANHANDLING,E 3RD ST & S CLARIZZ BLVD,LB221,BPD,NO REPORT NEEDED
B16-49729,12/15/2016,11:18:18,December,Thursday,PANHANDLING,3000 W 3RD ST,LB524,BPD,NO REPORT NEEDED
B16-49492,12/13/2016,13:51:01,December,Tuesday,PANHANDLING,E 3RD ST & S PETE ELLIS DR,LB305,BPD,NO REPORT NEEDED
B16-49486,12/13/2016,11:55:53,December,Tuesday,PANHANDLING,319 E WINSLOW RD; SUBWAY WINSLOW PLAZA,LB326,BPD,NO REPORT NEEDED
B16-49143,12/10/2016,14:10:22,December,Saturday,PANHANDLING,E 3RD ST & S CLARIZZ BLVD,LB221,BPD,NO REPORT NEEDED
B16-48738,12/7/2016,15:21:50,December,Wednesday,PANHANDLING,2568 E 3RD ST; DOLLAR TREE EASTLAND PLAZA,LB304,BPD,NO REPORT NEEDED
B16-48471,12/5/2016,14:29:32,December,Monday,PANHANDLING,2813 E 3RD ST; BARNES AND NOBLE,LB221,BPD,NO REPORT NEEDED
B16-48054,12/2/2016,12:26:18,December,Friday,PANHANDLING,S LINCOLN ST & E KIRKWOOD AVE,LB104,BPD,NO REPORT NEEDED
B16-47779,11/30/2016,14:05:17,November,Wednesday,PANHANDLING,E 3RD ST & S KINGSTON DR,LB305,BPD,NO REPORT NEEDED
B16-47505,11/28/2016,13:35:07,November,Monday,PANHANDLING,3233 W 3RD ST; BOB EVANS,LB403,BPD,NO REPORT NEEDED
B16-47415,11/27/2016,17:16:25,November,Sunday,PANHANDLING,N WALNUT ST & E STATE ROAD 45 46 BYPASS,LB512,BPD,NO REPORT NEEDED
B16-46576,11/19/2016,11:31:07,November,Saturday,PANHANDLING,W 3RD ST & S GATES DR,LB403,BPD,NO REPORT NEEDED
B16-46318,11/17/2016,16:29:15,November,Thursday,PANHANDLING,3175 W 3RD ST; KMART WEST,LB403,BPD,REPORT NEEDED
B16-46125,11/16/2016,11:20:09,November,Wednesday,PANHANDLING,3233 W 3RD ST; BOB EVANS,LB403,BPD,NO REPORT NEEDED
B16-46036,11/15/2016,18:51:24,November,Tuesday,PANHANDLING,121 E KIRKWOOD AVE; CVS DOWNTOWN,LB102,BPD,NO REPORT NEEDED
B16-45871,11/14/2016,14:29:16,November,Monday,PANHANDLING,E 3RD ST & S CLARIZZ BLVD,LB221,BPD,NO REPORT NEEDED
B16-45742,11/13/2016,14:22:15,November,Sunday,PANHANDLING,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT NEEDED
B16-45308,11/10/2016,17:40:24,November,Thursday,PANHANDLING,N WALNUT ST & E 7TH ST,LB102,BPD,NO REPORT NEEDED
B16-44201,11/2/2016,16:09:59,November,Wednesday,PANHANDLING,W 3RD ST & S GATES DR,LB403,BPD,NO REPORT NEEDED
B16-43534,10/29/2016,18:56:31,October,Saturday,PANHANDLING,S GRANT ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT NEEDED
B16-43483,10/29/2016,12:49:46,October,Saturday,PANHANDLING,S LINCOLN ST & E KIRKWOOD AVE,LB104,BPD,REPORT NEEDED
B16-43228,10/28/2016,0:02:48,October,Friday,PANHANDLING,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT NEEDED
B16-42102,10/20/2016,8:14:25,October,Thursday,PANHANDLING,121 E KIRKWOOD AVE; CVS DOWNTOWN,LB102,BPD,NO REPORT NEEDED
B16-41851,10/18/2016,15:47:50,October,Tuesday,PANHANDLING,W JACOB DR & S GATES DR,LB524,BPD,NO REPORT NEEDED
B16-41837,10/18/2016,14:23:32,October,Tuesday,PANHANDLING,3175 W 3RD ST; KMART WEST,LB403,BPD,NO REPORT NEEDED
B16-41824,10/18/2016,13:03:43,October,Tuesday,PANHANDLING,3233 W 3RD ST; BOB EVANS,LB403,BPD,NO REPORT NEEDED
B16-41796,10/18/2016,9:25:08,October,Tuesday,PANHANDLING,111 S GRANT ST; TRINITY EPISCOPAL,LB104,BPD,NO REPORT NEEDED
B16-41784,10/18/2016,7:29:07,October,Tuesday,PANHANDLING,1705 N KINSER PIKE; MARATHON GAS STATION N KINSER PIKE,LB513,BPD,NO REPORT NEEDED
B16-41683,10/17/2016,13:03:12,October,Monday,PANHANDLING,W 3RD ST & S GATES DR,LB403,BPD,NO REPORT NEEDED
B16-41628,10/16/2016,21:37:25,October,Sunday,PANHANDLING,425 E KIRKWOOD AVE; BLOOMINGTON BAGEL,LB102,BPD,NO REPORT NEEDED
B16-41382,10/15/2016,14:29:32,October,Saturday,PANHANDLING,3233 W 3RD ST; BOB EVANS,LB403,BPD,NO REPORT NEEDED
B16-41209,10/14/2016,12:41:29,October,Friday,PANHANDLING,E 3RD ST & S CLARIZZ BLVD,LB221,BPD,NO REPORT NEEDED
B16-40428,10/8/2016,15:56:51,October,Saturday,PANHANDLING,W 3RD ST & S LIBERTY DR,LB403,BPD,NO REPORT NEEDED
B16-40131,10/6/2016,19:59:28,October,Thursday,PANHANDLING,S WALNUT ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT NEEDED
B16-39957,10/5/2016,17:56:51,October,Wednesday,PANHANDLING,E 3RD ST & S CLARIZZ BLVD,LB221,BPD,NO REPORT NEEDED
B16-39831,10/5/2016,0:30:55,October,Wednesday,PANHANDLING,1307 W 3RD ST; VILLAGE PANTRY WEST; village pantry,LB406,BPD,NO REPORT NEEDED
B16-39734,10/4/2016,12:58:14,October,Tuesday,PANHANDLING,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT NEEDED
B16-39626,10/3/2016,18:40:23,October,Monday,PANHANDLING,430 E KIRKWOOD AVE; JIMMY JOHNS KIRKWOOD,LB104,BPD,NO REPORT NEEDED
B16-39553,10/3/2016,9:21:57,October,Monday,PANHANDLING,125 N COLLEGE AVE; SCHOLARS INN BAKEHOUSE DOWNTOWN,LB101,BPD,NO REPORT NEEDED
B16-50821,12/25/2016,22:03:28,December,Sunday,VANDALISM IP,310 W 6TH ST,LB101,BPD,REPORT NEEDED
B16-50820,12/25/2016,21:44:19,December,Sunday,VANDALISM IP,S COLLEGE AVE & W KIRKWOOD AVE,LB101,BPD,REPORT NEEDED
B16-50574,12/22/2016,23:47:33,December,Thursday,VANDALISM IP,3285 W JACOB DR; WENDYS WEST,LB524,BPD,REPORT NEEDED
B16-50143,12/18/2016,23:35:49,December,Sunday,VANDALISM IP,919 N MONROE ST; APT 919,LB517,BPD,REPORT NEEDED
B16-49976,12/17/2016,2:10:28,December,Saturday,VANDALISM IP,430 E KIRKWOOD AVE,LB104,BPD,REPORT NEEDED
B16-49782,12/15/2016,17:58:50,December,Thursday,VANDALISM IP,420 E KIRKWOOD AVE; CHIPOTLE MEXICAN GRILL KIRKWOOD,LB104,BPD,REPORT NEEDED
B16-49692,12/15/2016,2:00:55,December,Thursday,VANDALISM IP,2431 S BROADVIEW DR,LB423,BPD,REPORT NEEDED
B16-49421,12/12/2016,20:36:32,December,Monday,VANDALISM IP,148 N PARK RIDGE RD,LB219,BPD,NO REPORT NEEDED
B16-49107,12/10/2016,3:25:48,December,Saturday,VANDALISM IP,701 E SUMMIT VIEW PL; SUMMIT POINTE,LB316,BPD,REPORT NEEDED
B16-48974,12/9/2016,10:06:56,December,Friday,VANDALISM IP,988 S CLARIZZ BLVD,LB310,BPD,REPORT NEEDED
B16-48557,12/6/2016,8:50:52,December,Tuesday,VANDALISM IP,S MAPLE ST & W 4TH ST,LB408,BPD,REPORT NEEDED
B16-47873,12/1/2016,2:03:00,December,Thursday,VANDALISM IP,612 E UNIVERSITY ST,LB302,BPD,REPORT NEEDED
B16-47315,11/26/2016,17:06:11,November,Saturday,VANDALISM IP,3405 E LONGVIEW AVE,LB221,BPD,NO REPORT NEEDED
B16-47312,11/26/2016,16:48:57,November,Saturday,VANDALISM IP,N MADISON ST & W 16TH ST,LB518,BPD,NO REPORT NEEDED
B16-46492,11/18/2016,18:26:15,November,Friday,VANDALISM IP,205 E KIRKWOOD AVE; FIRST CHRISTIAN CHURCH,LB102,BPD,REPORT NEEDED
B16-46347,11/17/2016,19:42:35,November,Thursday,VANDALISM IP,412 S HARVEY DR; APT 6,LB402,BPD,NO REPORT NEEDED
B16-46329,11/17/2016,18:02:27,November,Thursday,VANDALISM IP,W 11TH ST & N ALEXANDER ST,LB517,BPD,REPORT NEEDED
B16-46087,11/16/2016,1:14:33,November,Wednesday,VANDALISM IP,4611 W BELLE AVE,LB402,BPD,REPORT NEEDED
B16-45800,11/13/2016,22:17:10,November,Sunday,VANDALISM IP,3100 W SUSAN DR; MC SPORTS,LB524,BPD,REPORT NEEDED
B16-45726,11/13/2016,12:00:22,November,Sunday,VANDALISM IP,507 E KIRKWOOD AVE; BICYCLE SHOP,LB102,BPD,NO REPORT NEEDED
B16-45699,11/13/2016,2:29:37,November,Sunday,VANDALISM IP,316 N WASHINGTON ST; WASHINGTON STREET APARTMENTS,LB102,BPD,NO REPORT NEEDED
B16-45658,11/12/2016,22:21:18,November,Saturday,VANDALISM IP,2906 N RAMBLE RD W,LB208,BPD,REPORT NEEDED
B16-45454,11/11/2016,16:38:59,November,Friday,VANDALISM IP,350 S WILMINGTON CT; WILMINGTON COURT APTS,LB305,BPD,REPORT NEEDED
B16-45349,11/10/2016,23:20:52,November,Thursday,VANDALISM IP,BLT 143 MARKER MORAVEC-10TH,LB518,BPD,REPORT NEEDED
B16-44768,11/6/2016,18:26:54,November,Sunday,VANDALISM IP,359 E WINSLOW RD; DR JEFFERY ALLEN'S OFFICE,LB326,BPD,NO REPORT NEEDED
B16-44152,11/2/2016,11:18:03,November,Wednesday,VANDALISM IP,1057 N OOLITIC DR,LB517,BPD,REPORT NEEDED
B16-43988,11/1/2016,12:25:02,November,Tuesday,VANDALISM IP,507 S FESS AVE,LB302,BPD,NO REPORT NEEDED
B16-43627,10/30/2016,2:08:21,October,Sunday,VANDALISM IP,414 E VARSITY LN,LB212,BPD,NO REPORT NEEDED
B16-43616,10/30/2016,1:21:00,October,Sunday,VANDALISM IP,N WASHINGTON ST & E 8TH ST,LB102,BPD,NO REPORT NEEDED
B16-43419,10/29/2016,1:24:33,October,Saturday,VANDALISM IP,377 E VARSITY LN,LB212,BPD,REPORT NEEDED
B16-43405,10/28/2016,23:54:09,October,Friday,VANDALISM IP,S GRANT ST & E 2ND ST,LB301,BPD,NO REPORT NEEDED
B16-43263,10/28/2016,5:05:07,October,Friday,VANDALISM IP,3302 S ACADIA CT,LB329,BPD,REPORT NEEDED
B16-43250,10/28/2016,2:58:55,October,Friday,VANDALISM IP,316 N WASHINGTON ST; APT 7,LB102,BPD,REPORT NEEDED
B16-43238,10/28/2016,1:11:14,October,Friday,VANDALISM IP,3160 S WALNUT ST; SPRING DRY CLEANERS,LB433,BPD,REPORT NEEDED
B16-42920,10/26/2016,0:01:55,October,Wednesday,VANDALISM IP,210 E KIRKWOOD AVE; OLD NATIONAL BANK DOWNTOWN,LB104,BPD,NO REPORT NEEDED
B16-42214,10/20/2016,22:33:02,October,Thursday,VANDALISM IP,N COLLEGE AVE & W 10TH ST,LB101,BPD,NO REPORT NEEDED
B16-41765,10/18/2016,0:27:14,October,Tuesday,VANDALISM IP,100 E MILLER DR; APT 54,LB315,BPD,REPORT NEEDED
B16-41162,10/14/2016,0:41:14,October,Friday,VANDALISM IP,N WALNUT ST & W 8TH ST,LB102,BPD,REPORT NEEDED
B16-40369,10/8/2016,4:43:42,October,Saturday,VANDALISM IP,2454 S WINSLOW CT,LB326,BPD,REPORT NEEDED
B16-40245,10/7/2016,14:15:20,October,Friday,VANDALISM IP,1409 W KIRKWOOD AVE; WESTSIDE ASSEMBLY OF GOD CHURCH,LB521,BPD,NO REPORT NEEDED
B16-39989,10/5/2016,22:39:34,October,Wednesday,VANDALISM IP,430 E KIRKWOOD AVE,LB104,BPD,REPORT NEEDED
B16-39670,10/4/2016,0:42:51,October,Tuesday,VANDALISM IP,1700 W 3RD ST; LANDMARK COLLISION REPAIR CENTER INC,LB522,BPD,REPORT NEEDED
B16-39390,10/2/2016,1:37:39,October,Sunday,VANDALISM IP,1350 W BLOOMFIELD RD; SUBWAY BLOOMFIELD; BUFFALO WILD WINGS,LB406,BPD,NO REPORT NEEDED
B16-39366,10/1/2016,22:35:33,October,Saturday,VANDALISM IP,314 E 10TH ST,LB102,BPD,REPORT NEEDED
B16-51370,12/31/2016,13:18:26,December,Saturday,VANDALISM NP,565 S PARK RIDGE RD; APT 10103,LB307,BPD,NO REPORT NEEDED
B16-51357,12/31/2016,11:12:17,December,Saturday,VANDALISM NP,116 N GRANT ST; BIG WOODS BLOOMINGTON,LB102,BPD,REPORT NEEDED
B16-51260,12/30/2016,13:10:36,December,Friday,VANDALISM NP,503 S MULLER PKWY; APT 305,LB404,BPD,NO REPORT NEEDED
B16-51104,12/28/2016,20:17:18,December,Wednesday,VANDALISM NP,2906 E BUICK CADILLAC BLVD; CURRY BUICK,LB310,BPD,REPORT NEEDED
B16-51100,12/28/2016,19:09:38,December,Wednesday,VANDALISM NP,2906 E BUICK CADILLAC BLVD; CURRY BUICK,LB310,BPD,REPORT NEEDED
B16-50919,12/27/2016,5:13:29,December,Tuesday,VANDALISM NP,315 W 16TH ST; APT 4,LB519,BPD,REPORT NEEDED
B16-50862,12/26/2016,14:26:43,December,Monday,VANDALISM NP,633 N MAPLE ST,LB518,BPD,REPORT NEEDED
B16-50802,12/25/2016,18:16:57,December,Sunday,VANDALISM NP,1251 S WEATHERSTONE LN,LB313,BPD,NO REPORT NEEDED
B16-50698,12/24/2016,7:25:17,December,Saturday,VANDALISM NP,205 E KIRKWOOD AVE; FIRST CHRISTIAN CHURCH,LB102,BPD,REPORT NEEDED
B16-50655,12/23/2016,18:55:58,December,Friday,VANDALISM NP,2966 E 3RD ST; TARGET; 220 E 3RD ST,LB305,BPD,NO REPORT NEEDED
B16-50661,12/23/2016,18:32:49,December,Friday,VANDALISM NP,3901 N KINSER PIKE; BLOOMINGTON HIGH SCHOOL NORTH,LB503,BPD,NO REPORT NEEDED
B16-50457,12/21/2016,22:49:21,December,Wednesday,VANDALISM NP,1012 W 6TH ST,LB520,BPD,REPORT NEEDED
B16-50436,12/21/2016,17:25:23,December,Wednesday,VANDALISM NP,11TH & ALEXANDER,LB517,BPD,NO REPORT NEEDED
B16-50260,12/20/2016,8:11:25,December,Tuesday,VANDALISM NP,3100 S WALNUT STREET PIKE; APT B97,LB336,BPD,REPORT NEEDED
B16-50185,12/19/2016,11:48:16,December,Monday,VANDALISM NP,1222 W 11TH ST,LB517,BPD,REPORT NEEDED
B16-50163,12/19/2016,7:38:26,December,Monday,VANDALISM NP,1204 W GREEN TREE LN,LB413,BPD,REPORT NEEDED
B16-50018,12/17/2016,15:35:59,December,Saturday,VANDALISM NP,901 N MAPLE ST,LB518,BPD,REPORT NEEDED
B16-50056,12/16/2016,20:12:20,December,Friday,VANDALISM NP,645 N COLLEGE AVE; APT 1,LB519,BPD,REPORT NEEDED
B16-49895,12/16/2016,15:01:39,December,Friday,VANDALISM NP,721 S LINCOLN ST,LB314,BPD,NO REPORT NEEDED
B16-49757,12/15/2016,15:06:09,December,Thursday,VANDALISM NP,303 E KIRKWOOD AVE ; MONROE COUNTY LIBRARY,LB102,BPD,REPORT NEEDED
B16-49657,12/14/2016,19:11:48,December,Wednesday,VANDALISM NP,3400 S SARE RD; APT 1117,LB331,BPD,REPORT NEEDED
B16-49499,12/13/2016,14:44:52,December,Tuesday,VANDALISM NP,3434 S ASHWOOD DR,LB330,BPD,REPORT NEEDED
B16-49408,12/12/2016,18:33:45,December,Monday,VANDALISM NP,N WOODLAWN AVE & E 13TH ST,LB214,BPD,REPORT NEEDED
B16-49384,12/12/2016,15:29:54,December,Monday,VANDALISM NP,618 S LINCOLN ST,LB301,BPD,NO REPORT NEEDED
B16-49379,12/12/2016,15:15:08,December,Monday,VANDALISM NP,1356 S COLLEGE MALL RD; GENTRY QUARTERS,LB310,BPD,REPORT NEEDED
B16-49366,12/12/2016,13:42:24,December,Monday,VANDALISM NP,545 S PARK RIDGE RD; APT 11204,LB307,BPD,REPORT NEEDED
B16-49337,12/12/2016,7:00:56,December,Monday,VANDALISM NP,101 S FAIRFIELD DR; APT 28  HADLEY BEND APTS,LMN07,BPD,NO REPORT NEEDED
B16-49240,12/11/2016,1:49:08,December,Sunday,VANDALISM NP,326 W 15TH ST,LB519,BPD,REPORT NEEDED
B16-49141,12/10/2016,12:27:08,December,Saturday,VANDALISM NP,1106 N DUNN ST; APT B,LB214,BPD,REPORT NEEDED
B16-48977,12/9/2016,9:59:18,December,Friday,VANDALISM NP,115 N ROGERS ST; SALVATION ARMY,LB520,BPD,REPORT NEEDED
B16-48964,12/9/2016,8:59:10,December,Friday,VANDALISM NP,201 S ROGERS ST; RAINBOW BAKERY,LB103,BPD,REPORT NEEDED
B16-48848,12/8/2016,13:06:33,December,Thursday,VANDALISM NP,1000 N COLLEGE AVE; CVS PHARMACY NORTH,LB519,BPD,REPORT NEEDED
B16-48839,12/8/2016,11:07:27,December,Thursday,VANDALISM NP,S COLLEGE AVE & W KIRKWOOD AVE,LB101,BPD,REPORT NEEDED
B16-48838,12/8/2016,10:22:32,December,Thursday,VANDALISM NP,308 W 4TH ST; WONDERLAB,LB103,BPD,REPORT NEEDED
B16-48830,12/8/2016,8:21:15,December,Thursday,VANDALISM NP,222 S COLLEGE AVE,LB103,BPD,REPORT NEEDED
B16-48696,12/7/2016,8:38:54,December,Wednesday,VANDALISM NP,1050 N OOLITIC DR,LB517,BPD,NO REPORT NEEDED
B16-48652,12/6/2016,21:51:43,December,Tuesday,VANDALISM NP,1505 S PIAZZA DR; C3,LB318,BPD,REPORT NEEDED
B16-48620,12/6/2016,17:05:33,December,Tuesday,VANDALISM NP,2200 S HIGH ST; FAITH LUTHERAN,LB325,BPD,REPORT NEEDED
B16-48578,12/6/2016,11:46:52,December,Tuesday,VANDALISM NP,316 N WASHINGTON ST; WASHINGTON STREET APARTMENTS; APT 7,LB102,BPD,REPORT NEEDED
B16-48558,12/6/2016,8:46:58,December,Tuesday,VANDALISM NP,3202 S WALNUT SPRINGS DR,LB336,BPD,REPORT NEEDED
B16-48562,12/6/2016,8:37:01,December,Tuesday,VANDALISM NP,1825 N KINSER PIKE,LB510,BPD,REPORT NEEDED
B16-48528,12/5/2016,23:11:24,December,Monday,VANDALISM NP,S HENDERSON ST & E HILLSIDE DR,LB314,BPD,NO REPORT NEEDED
B16-48470,12/5/2016,14:16:33,December,Monday,VANDALISM NP,1230 W 11TH ST,LB517,BPD,REPORT NEEDED
B16-48458,12/5/2016,13:04:45,December,Monday,VANDALISM NP,1230 W 11TH ST,LB517,BPD,NO REPORT NEEDED
B16-48448,12/5/2016,9:54:00,December,Monday,VANDALISM NP,3901 N KINSER PIKE; BLOOMINGTON HIGH SCHOOL NORTH,LB508,BPD,REPORT NEEDED
B16-48417,12/4/2016,21:25:55,December,Sunday,VANDALISM NP,1700 W BLOOMFIELD RD,LB414,BPD,REPORT NEEDED
B16-48317,12/4/2016,2:41:51,December,Sunday,VANDALISM NP,521 S PARK AVE,LB302,BPD,REPORT NEEDED
B16-48254,12/3/2016,17:21:57,December,Saturday,VANDALISM NP,454 S WESTPLEX AVE; APT 301,LB406,BPD,NO REPORT NEEDED
B16-47983,12/1/2016,20:53:10,December,Thursday,VANDALISM NP,2520 S ROCKPORT RD; APT 304,LB424,BPD,REPORT NEEDED
B16-47924,12/1/2016,14:01:09,December,Thursday,VANDALISM NP,421 S COLLEGE AVE; PLANNED PARENTHOOD; PLANNED PARENTHOOD,LB103,BPD,NO REPORT NEEDED
B16-47797,11/30/2016,15:00:22,November,Wednesday,VANDALISM NP,1421 N WILLIS DR; CLASSIC BOWLING LANES; CLASSIC LANES,LB513,BPD,REPORT NEEDED
B16-47753,11/30/2016,10:48:15,November,Wednesday,VANDALISM NP,1935 S BASSWOOD DR; CANDLEWOOD SUITES,LB417,BPD,REPORT NEEDED
B16-47481,11/28/2016,10:58:01,November,Monday,VANDALISM NP,718 S HARVEY DR,LB402,BPD,REPORT NEEDED
B16-47437,11/27/2016,21:17:14,November,Sunday,VANDALISM NP,3100 S WALNUT STREET PIKE; APT B158,LB336,BPD,REPORT NEEDED
B16-47405,11/27/2016,14:59:55,November,Sunday,VANDALISM NP,227 N ADAMS ST,LB521,BPD,REPORT NEEDED
B16-47389,11/27/2016,12:08:03,November,Sunday,VANDALISM NP,1500 W 12TH ST,LB517,BPD,REPORT NEEDED
